source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe,distance_pc
68404711469410432,54.08031222188719,24.181027100126805,8.490772034512476,0.0348351635038852,23.65568510928842,-51.54382352891919,15.412398338317873,2.68557357788086,1.066245198249817,117.77492034120053
63892006512622848,58.21556121209022,22.525604769152533,7.41628216270488,0.0418255403637886,18.998406473715196,-46.56403228084043,15.772704124450684,2.7907590866088867,1.0604232549667358,134.8384511351006
64837139834697984,55.87166965704079,22.73438824922199,7.556974713766846,0.0206935051828622,21.901688240815574,-45.302615313158384,9.76624870300293,0.7774343490600586,1.0333185195922852,132.3280860234003
64967569402404480,56.81416804545098,23.43481220068229,7.069719258509363,0.0706863924860954,20.60752142794995,-46.19192929295871,16.54837989807129,3.0180444717407227,1.0966136455535889,141.44833244917962
65125864716379264,55.21373303656764,23.59821916838355,7.522153825366353,0.0176430735737085,21.13498186162849,-45.75717959178242,12.452075958251951,1.3631744384765625,1.1481409072875977,132.9406474815472
65169943964429952,56.27833987281683,23.614139359630546,7.230917167248847,0.0865547731518745,19.068891767681063,-44.98068962263365,16.98883819580078,3.448414802551269,1.017542600631714,138.2950429206024
65211557904569856,56.68172301551613,23.994936841909595,7.2862829876032436,0.0347903072834014,20.50214043405068,-45.335559973427976,15.067968368530272,2.386301040649414,1.0473220348358154,137.24418907437206
65223515093523328,56.59787068226333,24.030747315256395,7.373004713955718,0.0888729691505432,19.227117530342717,-44.2090337579528,16.894071578979492,3.072560310363769,0.9753782749176024,135.6299146407959
65224442806459008,56.553722556107694,24.05417116891673,7.3324984757352,0.0187528803944587,22.067799911606254,-46.12808704052617,13.603668212890623,1.8111610412597656,1.0267986059188845,136.37916234271484
65279418387728896,56.46397086946799,24.29548137554541,7.41363476324288,0.0846742540597915,18.663634706590376,-44.18651883515772,16.78477668762207,2.9922409057617188,1.1398214101791382,134.88660177299846
65605354866829184,58.29240738957876,23.052790825962784,7.339353946453763,0.0388464741408824,19.736552774957616,-46.53611248805149,15.395707130432127,2.5858726501464844,1.062630295753479,136.25177465152515
