2MASX,Jtot,Jlogr,n,Htot,Hlogr,Ktot,Klogr,6dFGS,No,p,RAJ2000,DEJ2000,cz,JlogRe,HlogRe,KlogRe,JlogIe,HlogIe,KlogIe,logVd,Mt,Group,Nr,Ng,cz.gr,d5,sD5,Js,Hs,Ks,d_mpc,M_K,M_pred,residual,mu_fj,d_fj_mpc
J00092634-3508249,12.865,0.399,5.59,12.126,0.427,11.527,0.608,g0009264-350825,1,p,0.15732,-35.14019,14514,0.22,0.248,0.429,3.454,3.547,3.34,2.363,1.2,1309.0,7.0,2.0,14487.0,0.7882,2.3078,1,1,1,205.84314281662174,-25.040682020342405,-24.693080152135884,-0.34760186820652095,36.220080152135885,175.39452412610507
J00095167-3518496,13.044,0.449,3.27,12.313,0.5,12.183,0.375,g0009517-351849,1,,0.16435,-35.31372,15384,0.27,0.321,0.196,3.282,3.325,3.543,2.297,2.0,1309.0,7.0,2.0,14487.0,0.6501,4.1389,1,1,1,218.18181818181816,-24.511092782766905,-24.47652527930687,-0.034567503460035454,36.65952527930687,214.7360973287699
J00101607-0043501,13.134,0.459,5.06,12.363,0.498,11.996,0.559,g0010161-004350,1,p,0.17113,-0.73058,11455,0.184,0.223,0.284,3.214,3.296,3.249,2.212,2.0,,,,,6.6478,0.0364,1,1,1,162.45922564175294,-24.057721894241872,-24.197628852178585,0.13990695793671293,36.193628852178584,173.27095554928204
J00101628-3651479,13.002,0.378,2.45,12.306,0.362,11.983,0.414,g0010163-365148,1,p,0.1712,-36.86325,8226,-0.028,-0.044,0.008,3.402,3.569,3.538,2.05,2.8,578.0,2.0,1.0,8386.0,4.6709,0.0701,0,0,0,116.66430293575378,-23.35168995248057,-23.666085073416447,0.3143951209358775,35.649085073416444,134.83946312872675
J00101852-5706369,12.493,0.937,4.07,11.87,0.911,11.485,0.967,g0010185-570637,1,p,0.17181,-57.11022,9138,0.568,0.542,0.598,2.492,2.65,2.632,2.128,4.0,629.0,6.0,4.0,9152.0,1.1054,1.329,1,1,1,129.59863849099418,-24.07800219521322,-23.922013559487105,-0.1559886357261142,35.407013559487105,120.61538624171001
J00102343-0705039,11.887,0.629,6.0,11.195,0.603,10.875,0.646,g0010234-070504,1,p,0.17317,-7.08444,5948,0.078,0.052,0.095,3.334,3.52,3.516,2.155,2.2,,,,,4.0665,0.0859,1,1,1,84.35682881860728,-23.75560122586437,-24.010604189280794,0.25500296341642326,34.8856041892808,94.8682387444302
J00103924-5648124,12.062,0.902,4.84,11.387,0.908,11.103,0.914,g0010393-564813,1,p,0.17757,-56.80347,10335,0.584,0.59,0.596,2.742,2.856,2.892,2.17,3.7,,,,,1.3913,0.7407,1,1,1,146.5749539072472,-24.72729883143132,-24.059821205832847,-0.6674776255984725,35.16282120583285,107.7864680457394
J00104185-0427551,13.063,0.494,3.77,12.238,0.548,11.846,0.644,g0010418-042755,1,p,0.17829,-4.46533,11160,0.208,0.262,0.358,3.168,3.244,3.138,2.174,0.0,,,,,4.4596,0.0715,1,1,1,158.27542192596795,-24.151067399622587,-24.072945743580057,-0.07812165604252996,35.91894574358005,152.6824600303026
J00104278-2019288,12.794,0.601,5.95,12.068,0.596,11.831,0.536,g0010428-201929,1,p,0.17856,-20.32461,15661,0.454,0.449,0.389,3.088,3.24,3.364,2.347,1.0,,,,,4.8547,0.0614,1,1,1,222.1103389590129,-24.901843874424962,-24.64058200114703,-0.26126187327793104,36.47158200114703,196.93204929100236
J00104990-5102203,13.503,0.584,3.76,12.783,0.505,12.415,0.51,g0010499-510221,1,p,0.18054,-51.03903,14981,0.419,0.34,0.345,2.834,3.132,3.182,2.038,2.5,,,,,7.7561,0.0294,0,0,0,212.46631683449155,-24.22145044669863,-23.626711460174807,-0.5947389865238222,36.04171146017481,161.5631425620399
J00105160-2104516,13.724,0.334,3.44,12.899,0.425,12.634,0.377,g0010516-210452,1,,0.181,-21.08111,7958,-0.094,-0.003,-0.051,3.2,3.205,3.352,2.065,0.0,,,,,6.7931,0.0401,0,0,0,112.8634236278542,-22.628766100666635,-23.715302089968496,1.0865359893018613,36.349302089968496,186.1488759051223
J00110479-4132122,13.545,0.639,2.07,12.782,0.558,12.32,0.501,g0011048-413212,1,,0.18466,-41.53669,15353,0.484,0.403,0.346,2.707,3.027,3.237,2.033,3.7,,,,,4.6422,0.0703,0,0,0,217.7421642320238,-24.369712676216544,-23.61030578799079,-0.7594068882257545,35.93030578799079,153.48331036602147
J00111259-3334428,11.201,1.006,3.87,10.611,0.966,10.301,0.997,g0011126-333443,1,p,0.18683,-33.57856,7583,0.558,0.518,0.549,2.862,3.034,3.044,2.103,4.0,467.0,1.0,1.0,7581.0,3.622,0.1093,1,1,1,107.54502907389022,-24.8569517065476,-23.83998519856702,-1.0169665079805803,34.14098519856702,67.3282055543634
J00112290-5657264,11.412,0.969,6.0,10.673,0.985,10.425,0.977,g0011229-565726,1,,0.1897,-56.95733,9617,0.6,0.616,0.608,2.86,2.981,3.036,2.394,2.2,629.0,6.0,4.0,9152.0,1.0189,1.3447,1,1,1,136.39200113459083,-25.248944506845298,-24.79479531967679,-0.4541491871685075,35.21979531967679,110.65194798943554
J00112685-0328255,13.128,0.649,6.0,12.226,0.794,11.948,0.741,g0011269-032826,1,p,0.1908,-3.47375,11100,0.36,0.505,0.452,2.835,2.758,2.905,2.301,3.0,,,,,4.1616,0.0813,1,1,1,157.4244787973337,-24.037361320548072,-24.48964981705408,0.4522884965060072,36.43764981705408,193.87863946152603
J00114159-5655469,12.271,0.534,5.18,11.626,0.463,11.423,0.407,g0011416-565547,1,,0.19489,-56.9297,9167,0.165,0.094,0.038,3.386,3.643,3.777,2.408,2.5,629.0,6.0,4.0,9152.0,0.9365,1.6348,1,1,1,130.00992766983407,-24.146882583365212,-24.840731201792035,0.6938486184268235,36.263731201792034,178.95599029682754
J00114362-1831032,13.311,0.29,2.16,12.523,0.309,12.166,0.237,g0011436-183103,1,p,0.19545,-18.51756,15656,0.143,0.162,0.09,3.506,3.634,3.829,2.392,2.7,,,,,6.429,0.0389,1,1,1,222.0394270316267,-24.566150489864512,-24.788233050803182,0.22208256093867007,36.95423305080318,245.94987725865343
J00115959-1931227,12.616,0.556,4.44,11.961,0.514,11.585,0.54,g0011596-193123,1,p,0.19989,-19.52297,15509,0.405,0.363,0.389,3.248,3.446,3.454,2.416,0.7,,,,,4.2489,0.0794,1,1,1,219.95461636647283,-25.126665406500678,-24.866980277286462,-0.2596851292142155,36.45198027728647,195.16235743007692
J00120604-0024543,11.529,0.743,4.95,10.789,0.759,10.542,0.762,g0012061-002455,1,p,0.20168,-0.41517,5100,0.127,0.143,0.146,3.244,3.365,3.416,2.155,2.7,,,,,5.725,0.0501,1,1,1,72.33016593391008,-23.75459730710447,-24.010604189280794,0.25600688217632595,34.55260418928079,81.38059070119645
J00121084-1929386,12.562,0.611,4.24,11.908,0.577,11.609,0.552,g0012109-192939,1,,0.20302,-19.49405,15689,0.465,0.431,0.406,3.161,3.342,3.421,2.387,1.3,,,,,4.4354,0.0793,1,1,1,222.50744575237553,-25.127722741642415,-24.771827378619165,-0.35589536302325087,36.380827378619166,188.871085227784
J00121162-1055413,12.369,0.458,4.38,11.619,0.49,11.5,0.385,g0012116-105541,1,p,0.20323,-10.92814,5056,-0.162,-0.13,-0.235,3.479,3.572,3.788,2.194,2.0,,,,,6.2455,0.04,1,1,1,71.70614097291164,-22.777781752986428,-24.138568432316124,1.3607866793296957,35.63856843231612,134.18800199243492
J00121449-2711237,11.911,0.837,3.88,11.193,0.875,10.922,0.838,g0012145-271124,2,p,0.20403,-27.18992,10167,0.512,0.55,0.513,2.934,3.0,3.117,2.192,3.7,,,,,8.4641,0.0222,1,1,1,144.19231314707133,-24.87271054439999,-24.13200616344252,-0.7407043809574709,35.05400616344252,102.51826146691855
J00121874-3704432,12.624,0.629,4.61,12.008,0.51,11.63,0.522,g0012187-370444,1,p,0.2052,-37.07875,14973,0.464,0.345,0.357,3.095,3.432,3.472,2.361,2.3,,,,,4.7824,0.0616,1,1,1,212.35285775067365,-25.00529054954371,-24.68651788326228,-0.3187726662814292,36.31651788326228,183.35956781982975
J00123369-0002547,12.721,0.72,6.0,12.014,0.71,11.699,0.681,g0012337-000255,1,p,0.20936,-0.0485,11576,0.449,0.439,0.41,2.855,3.011,3.124,2.097,1.0,,,,,6.5261,0.0334,1,1,1,164.17529428449865,-24.377539017169696,-23.820298391946203,-0.5572406252234927,35.5192983919462,127.01636459170811
J00125069-0534590,13.415,0.514,6.0,12.917,0.359,12.61,0.391,g0012507-053459,1,,0.21408,-5.58308,11822,0.252,0.097,0.129,2.993,3.354,3.34,2.047,2.5,,,,,4.7811,0.071,0,0,0,167.664161111899,-23.512201201679133,-23.656241670106038,0.14404046842690477,36.26624167010604,179.1630033544485
J00125928-0646232,12.622,0.398,4.16,11.733,0.472,11.501,0.392,g0012593-064623,1,p,0.21647,-6.77317,11494,0.124,0.198,0.118,3.539,3.599,3.781,2.476,1.3,,,,,4.4759,0.0709,1,1,1,163.01233867536519,-24.560102390603184,-25.063848343494662,0.503745952891478,36.56484834349466,205.57470167729605
J00130363-0543310,12.215,0.685,5.76,11.47,0.715,11.365,0.577,g0013036-054331,1,p,0.21768,-5.72531,11583,0.414,0.444,0.306,3.129,3.22,3.466,2.373,1.8,,,,,4.4128,0.073,1,1,1,164.2745709828393,-24.712851708333346,-24.72589149650392,0.013039788170573274,36.09089149650392,165.26401492475992
J00131545-4920271,11.926,0.923,1.73,11.257,0.908,10.969,0.903,g0013154-492027,1,p,0.22096,-49.34081,9786,0.582,0.567,0.562,2.751,2.905,2.967,2.13,3.2,,,,,2.6672,0.2015,1,1,1,138.78882428024392,-24.742772483734385,-23.928575828360714,-0.8141966553736708,34.897575828360715,95.39270536316997
J00131965-3730520,11.809,0.875,5.22,10.996,0.956,10.578,1.007,g0013197-373052,1,p,0.22212,-37.5145,15035,0.711,0.792,0.843,2.929,2.944,2.922,2.41,1.8,,,,,5.9713,0.047,1,1,1,213.23216565026235,-26.06626358879747,-24.847293470665644,-1.2189701181318249,35.42529347066564,121.63503771463363
J00132078-0955213,12.621,0.379,5.31,11.813,0.432,11.64,0.387,g0013208-095522,1,p,0.22244,-9.92269,7842,-0.055,-0.002,-0.047,3.555,3.627,3.731,2.211,1.3,,,,,4.3136,0.0792,1,1,1,111.21826691249467,-23.590880616435726,-24.19434771774178,0.6034671013060553,35.83434771774178,146.84850974330902
J00132422-1450251,12.755,0.633,4.91,12.088,0.656,11.872,0.568,g0013242-145025,1,p,0.22339,-14.84033,10461,0.32,0.343,0.255,3.007,3.082,3.278,2.13,0.5,,,,,9.2318,0.021,1,1,1,148.3619344773791,-23.984612437092984,-23.928575828360714,-0.056036608732270565,35.800575828360714,144.58231214978375
J00132908-0647443,11.743,0.622,3.29,11.029,0.633,10.756,0.633,g0013291-064744,1,p,0.22475,-6.79564,7897,0.191,0.202,0.202,3.419,3.538,3.592,2.153,2.0,,,,,3.3775,0.1235,1,1,1,111.99829811374272,-24.490057116680102,-24.00404192040719,-0.4860151962729127,34.76004192040719,89.53820507877998
J00133269-1122073,12.322,0.767,2.46,11.642,0.762,11.327,0.774,g0013327-112207,1,p,0.22575,-11.36872,10663,0.462,0.457,0.469,2.918,3.053,3.086,2.035,2.0,,,,,8.5153,0.0215,0,0,0,151.226776343781,-24.571143472650824,-23.616868056864398,-0.9542754157864266,34.943868056864396,97.44815284628146
J00133345-1251035,13.391,0.524,3.02,12.841,0.448,12.277,0.641,g0013335-125104,1,,0.22596,-12.85097,11026,0.233,0.157,0.35,2.976,3.202,2.972,2.068,3.0,,,,,10.254,0.014,0,0,0,156.37498227201814,-23.693836367331038,-23.725145493278905,0.0313091259478675,36.0021454932789,158.64598981115077
J00133400-4136220,12.8,0.559,4.2,12.234,0.473,11.908,0.471,g0013340-413622,1,p,0.22612,-41.60614,11936,0.301,0.215,0.213,3.144,3.396,3.458,2.253,1.7,,,,,5.8238,0.0484,1,1,1,169.28095305630407,-24.235040477257755,-24.33215536408752,0.09711488682976466,36.24015536408752,177.02356102612268
J00134779-0428303,11.753,0.928,2.4,11.061,0.91,10.73,0.916,g0013478-042830,1,,0.22994,-4.47511,10652,0.622,0.604,0.61,2.821,2.987,3.04,2.24,4.0,,,,,3.4524,0.1161,1,1,1,151.0707701035314,-25.165902215449304,-24.28950061640908,-0.876401599040225,35.019500616409076,100.90208101918952
J00135307-1246455,12.822,0.515,6.0,12.316,0.365,11.992,0.384,g0013531-124645,1,p,0.2314,-12.77925,11206,0.23,0.08,0.099,3.222,3.579,3.6,2.155,0.0,,,,,10.4924,0.0133,1,1,1,158.92781165792084,-24.013999517272534,-24.010604189280794,-0.003395327991739805,36.002604189280795,158.67950530384798
J00141855-0659008,12.856,0.346,6.0,12.018,0.442,11.979,0.253,g0014186-065901,1,p,0.23849,-6.98356,8227,-0.068,0.028,-0.161,3.528,3.526,3.863,2.198,0.0,,,,,3.6636,0.1098,1,1,1,116.67848532123102,-23.35595391314576,-24.151692970063337,0.7957390569175757,36.130692970063336,168.32111292928246
J00142140-8354434,12.91,0.614,5.44,12.263,0.539,12.047,0.412,g0014219-835443,1,,0.23942,-83.91192,15656,0.467,0.392,0.265,3.055,3.3,3.543,2.331,2.0,,,,,,,1,1,1,222.0394270316267,-24.68515048986451,-24.58808385015818,-0.09706663970633045,36.63508385015818,212.33264514469226
J00142866-1918187,13.754,0.232,5.51,13.04,0.252,12.846,0.181,g0014288-191819,1,p,0.24133,-19.30533,15569,0.083,0.103,0.032,3.442,3.539,3.668,2.179,0.5,,,,,,,0,0,0,220.80555949510705,-23.874050019825006,-24.089351415764074,0.21530139593906839,36.935351415764075,243.820536838529
J00143673-5857425,13.806,0.237,4.83,13.033,0.247,12.818,0.202,g0014368-585743,1,p,0.24354,-58.96181,9059,-0.136,-0.126,-0.171,3.365,3.512,3.628,2.235,0.8,,,,,,,0,0,0,128.47823003829242,-22.726147724904287,-24.27309494422506,1.5469472193207743,37.09109494422506,261.9503534900888
J00144279-6019425,10.79,1.306,4.63,10.016,1.321,10.021,1.254,g0014428-601942,1,p,0.24523,-60.32841,4450,0.632,0.647,0.58,2.405,2.544,2.638,2.085,4.0,,,,,16.3147,0.0056,1,1,1,63.11161537370585,-23.979546481519446,-23.780924778704563,-0.1986217028148829,33.80192477870456,57.595022959763895
J00144455-0720423,9.649,1.133,5.05,8.971,1.118,8.669,1.136,g0014446-072042,1,p,0.24571,-7.34508,5140,0.52,0.505,0.523,3.218,3.376,3.418,2.442,1.8,,,,,,,1,1,1,72.89746135299957,-25.644562021591167,-24.952289772643347,-0.6922722489478197,33.62128977264335,52.99781374325889
J00151200-4328236,13.388,0.465,2.5,12.744,0.429,12.314,0.51,g0015120-432824,1,p,0.25334,-43.47325,15873,0.324,0.288,0.369,3.12,3.302,3.222,2.294,2.2,,,,,5.3019,0.0596,1,1,1,225.1170046801872,-24.448041507873384,-24.466681875996457,0.018640368123072903,36.78068187599646,227.05777365549187
J00151647-5714412,11.903,0.808,5.87,11.35,0.721,11.021,0.753,g0015165-571441,1,p,0.25457,-57.24475,9649,0.461,0.374,0.406,2.988,3.24,3.246,2.191,4.0,,,,,1.3042,0.9547,1,1,1,136.84583746986243,-24.6601579586261,-24.128725029005714,-0.5314329296203866,35.149725029005715,107.13836286001779
J00151909-6144405,12.955,0.236,4.69,12.213,0.237,12.021,0.187,g0015191-614441,1,p,0.25529,-61.74461,8746,-0.152,-0.151,-0.201,3.706,3.858,3.977,2.343,1.5,,,,,5.6379,0.0589,1,1,1,124.03914338391716,-23.446793791658976,-24.62745746339982,1.1806636717408452,36.64845746339982,213.64438967378115
J00153409-0303380,13.605,0.214,4.11,13.017,0.105,12.781,0.194,g0015341-030338,1,p,0.25947,-3.06061,6454,-0.302,-0.411,-0.322,3.481,3.791,3.659,2.053,2.0,,,,,,,1,0,0,91.53311587008935,-22.026891231954217,-23.675928476726856,1.6490372447726394,36.45692847672686,195.60758684547417
J00154397-3301502,11.476,0.91,3.86,10.729,0.933,10.476,0.931,g0015440-330150,1,p,0.26222,-33.03064,7193,0.44,0.463,0.461,2.941,3.051,3.106,2.14,3.3,,,,,4.2878,0.0817,1,1,1,102.01389873776769,-24.56729672811872,-23.961387172728745,-0.6059095553899745,34.43738717272875,77.17514152051645
J00154647-5913412,12.037,0.591,4.21,11.184,0.677,10.912,0.649,g0015465-591341,1,p,0.26292,-59.22808,9121,0.226,0.312,0.284,3.366,3.392,3.497,2.307,0.3,619.0,3.0,1.0,9235.0,3.7842,0.1039,1,1,1,129.35753793788115,-24.646958705248995,-24.5093366236749,-0.1376220815740936,35.421336623674904,121.41359672660309
J00155824-0018130,12.11,1.12,6.0,11.307,1.164,11.244,1.037,g0015582-001813,1,p,0.26618,-0.30356,11458,0.845,0.889,0.762,2.299,2.386,2.593,2.234,4.0,,,,,6.1514,0.0372,0,0,1,162.50177279818465,-24.810290516182757,-24.269813809788257,-0.5404767063945002,35.51381380978826,126.69595864608411
J00161975-1121387,12.624,0.583,6.0,11.82,0.649,11.753,0.484,g0016197-112139,1,p,0.27215,-11.36081,6617,0.078,0.144,-0.021,3.137,3.183,3.491,2.07,1.5,,,,,3.8697,0.1042,0,0,0,93.84484470287902,-23.109052099832766,-23.73170776215251,0.6226556623197439,35.48470776215251,125.0090781051276
J00163552-0253000,13.653,0.297,4.03,12.956,0.319,12.865,0.184,g0016355-025300,1,,0.27654,-2.88342,11641,0.028,0.05,-0.085,3.332,3.419,3.652,2.179,2.5,,,,,,,0,0,0,165.09714934051905,-23.223697872783667,-24.089351415764074,0.8656535429804073,36.95435141576407,245.963284125312
J00164244-7725081,13.04,0.369,4.95,12.421,0.281,11.999,0.325,g0016425-772508,1,p,0.27848,-77.41895,16216,0.236,0.148,0.192,3.467,3.738,3.724,2.357,3.2,,,,,3.1471,0.2143,0,0,0,229.9815628988796,-24.80946510503955,-24.673393345515066,-0.13607175952448358,36.67239334551507,216.0123935078227
J00164562-4158427,13.151,0.53,6.0,12.544,0.431,12.234,0.396,g0016457-415843,1,p,0.27935,-41.9785,15776,0.386,0.287,0.252,3.085,3.378,3.482,2.201,0.5,,,,,3.1894,0.1647,1,1,1,223.74131328889518,-24.514730914600467,-24.16153637337375,-0.353194541226717,36.39553637337375,190.1547921495871
J00164573-0823503,13.251,0.516,5.84,12.766,0.368,12.381,0.39,g0016458-082350,1,p,0.27937,-8.39731,10419,0.201,0.053,0.075,3.047,3.39,3.433,2.213,0.5,,,,,6.6387,0.0393,1,1,1,147.7662742873351,-23.46687661676691,-24.20090998661539,0.7340333698484791,36.581909986615386,207.19630075271536
J00170287-0940473,12.654,0.481,4.26,11.889,0.555,11.774,0.465,g0017029-094047,1,p,0.28414,-9.67972,6344,-0.041,0.033,-0.057,3.331,3.344,3.521,2.064,2.8,370.0,1.0,3.0,6356.0,3.4099,0.1397,1,1,1,89.97305346759325,-22.996562298162527,-23.712020955531692,0.7154586573691653,35.48602095553169,125.08469994634082
J00170354-4337271,12.747,0.539,3.8,12.056,0.509,11.779,0.468,g0017036-433727,1,p,0.28433,-43.62422,10927,0.244,0.214,0.173,3.196,3.389,3.514,2.172,2.7,,,,,5.1308,0.0817,1,1,1,154.97092610977165,-24.17225114199816,-24.066383474706452,-0.10586766729170805,35.84538347470645,147.59671610866795
J00170541-1329138,11.426,0.878,3.0,10.765,0.861,10.556,0.862,g0017054-132914,1,p,0.28484,-13.48711,6082,0.337,0.32,0.321,3.022,3.178,3.212,2.111,3.0,,,,,4.2404,0.0783,1,1,1,86.25726847255707,-24.122978505655354,-23.866234274061448,-0.25674423159390614,34.422234274061445,76.63847509128627
J00170631-0436370,11.319,0.661,4.13,10.632,0.657,10.372,0.646,g0017063-043637,1,p,0.28508,-4.61031,5767,0.097,0.093,0.082,3.496,3.636,3.717,2.281,3.5,,,,,4.3326,0.0815,1,1,1,81.78981704722733,-24.191496183669273,-24.424027128318016,0.2325309446487438,34.796027128318016,91.03437725810778
J00170713-3431001,12.306,0.583,4.36,11.573,0.625,11.706,0.341,g0017071-343100,1,,0.28531,-34.51675,15114,0.422,0.464,0.18,3.315,3.376,3.803,2.296,0.0,,,,,3.1371,0.1484,1,1,1,214.3525741029641,-24.94964351602357,-24.473244144870062,-0.4763993711535086,36.17924414487006,172.1269324125981
J00170743-5939400,12.727,0.459,6.0,12.133,0.345,11.949,0.278,g0017075-593940,1,p,0.28541,-59.66106,8734,0.07,-0.044,-0.111,3.352,3.674,3.824,2.32,0.8,,,,,3.8539,0.1011,1,1,1,123.86895475819031,-23.515812364541397,-24.551991371353342,1.0361790068119454,36.500991371353344,199.6173446739838
J00170970-0342489,11.696,0.869,4.26,11.0,0.855,10.695,0.852,g0017097-034249,1,p,0.28603,-3.71367,10653,0.563,0.549,0.546,2.961,3.121,3.182,2.266,2.0,,,,,4.6895,0.0629,1,1,1,151.08495248900863,-25.201106061721177,-24.374810111765964,-0.8262959499552132,35.06981011176596,103.26710980677072
J00172304-6251043,12.805,0.829,3.79,12.482,0.623,11.894,0.789,g0017231-625104,1,,0.28974,-62.8512,14659,0.655,0.449,0.615,2.62,3.014,2.831,2.107,3.5,,,,,23.1599,0.0027,1,1,1,207.89958871082115,-24.69526815082287,-23.853109736314238,-0.8421584145086314,35.747109736314236,141.06586857659568
J00172667-0931576,12.459,0.642,5.6,11.819,0.561,11.756,0.445,g0017267-093158,1,p,0.29074,-9.53269,6404,0.12,0.039,-0.077,3.087,3.36,3.569,2.11,1.0,370.0,1.0,3.0,6356.0,3.8733,0.1083,1,1,1,90.82399659622747,-23.0350030428511,-23.862953139624643,0.8279500967735451,35.618953139624644,132.98131644549625
J00173165-6352503,13.594,0.272,4.18,12.831,0.356,12.59,0.292,g0017317-635250,1,,0.29214,-63.88058,12506,0.033,0.117,0.053,3.405,3.396,3.545,2.091,1.8,,,,,10.2389,0.0292,1,1,0,177.3649127783293,-23.654338548338036,-23.800611585325385,0.14627303698734906,36.39061158532539,189.7240195039472
J00173479-0420161,13.322,0.271,3.29,12.621,0.249,12.29,0.273,g0017348-042016,1,p,0.293,-4.33781,11703,0.004,-0.018,0.006,3.515,3.692,3.704,2.353,1.0,,,,,5.3162,0.0517,1,1,1,165.97645724010778,-23.81023245177206,-24.660268807767853,0.850036355995794,36.950268807767856,245.5012804265163
J00175373-0839124,13.309,0.492,2.79,12.702,0.441,12.378,0.466,g0017537-083912,2,p,0.29826,-8.65344,10300,0.172,0.121,0.146,3.071,3.269,3.282,2.231,2.7,,,,,7.503,0.0307,1,1,1,146.07857041554388,-23.44493255014065,-24.259970406477848,0.8150378563371987,36.63797040647785,212.61508837992062
J00175935-0916194,11.825,0.662,2.25,11.162,0.627,10.879,0.625,g0017594-091620,1,p,0.29983,-9.27208,6644,0.14,0.105,0.103,3.301,3.491,3.56,2.239,2.5,370.0,1.0,3.0,6356.0,4.2918,0.0864,1,1,1,94.22776911076443,-23.99189454551157,-24.286219481972275,0.2943249364607041,35.16521948197227,107.90557824793217
J00180471-3352284,11.317,0.852,6.0,10.633,0.827,10.336,0.86,g0018047-335229,1,p,0.30131,-33.87461,7287,0.387,0.362,0.395,3.121,3.302,3.304,2.259,3.5,,,,,4.2243,0.0762,1,1,1,103.34704297262799,-24.73549027423875,-24.35184217070834,-0.38364810353040824,34.68784217070834,86.61007888160633
J00181320-5149508,13.804,0.476,1.91,12.865,0.548,12.616,0.523,g0018132-514951,1,,0.30366,-51.83078,14957,0.31,0.382,0.357,2.928,3.012,3.075,2.063,2.0,,,,,6.6092,0.0444,0,0,0,212.12593958303785,-24.016968894892067,-23.70873982109489,-0.30822907379717535,36.324739821094894,184.0551459245622
J00182364-0518220,12.71,0.657,5.34,12.007,0.63,11.468,0.844,g0018237-051822,1,,0.30657,-5.30611,10325,0.338,0.311,0.525,2.978,3.167,2.888,2.101,2.7,,,,,7.2427,0.0286,1,1,1,146.4331300524748,-24.36019672825698,-23.833422929693416,-0.5267737985635641,35.301422929693416,114.89062339971966
J00183897-1519200,10.964,1.046,6.0,10.236,1.05,9.895,1.087,g0018390-151920,1,p,0.31083,-15.32231,7346,0.585,0.589,0.626,2.876,3.016,3.027,2.256,4.0,,,,,5.7759,0.0415,1,1,1,104.18380371578499,-25.194001046661164,-24.341998767397932,-0.8520022792632318,34.236998767397935,70.3719772266514
J00183901-5425163,12.402,0.687,4.21,11.704,0.666,11.382,0.677,g0018390-542516,1,p,0.31084,-54.4212,10144,0.361,0.34,0.351,3.036,3.212,3.255,2.209,2.8,,,,,3.9619,0.0948,1,1,1,143.86611828109486,-24.407792629303074,-24.187785448868176,-0.22000718043489798,35.569785448868174,130.00411218425174
